stop_id,stop_name,stop_lat,stop_lon
110,BEACH-LINCOLN,33.833044,-117.993345
111,BEACH-LINCOLN,33.831534,-117.993747
112,BEACH-YOUTH CENTER,33.829031,-117.993643
114,BEACH-ORANGE,33.824344,-117.993542
115,BEACH-STONYBROOK,33.821202,-117.993554
116,BEACH-BALL,33.816979,-117.993497
120,BROOKHURST-KATELLA,33.80363,-117.958754
121,BROOKHURST-CRESTWOOD,33.806678,-117.958756
122,BROOKHURST-CERRITOS,33.811237,-117.958768
123,BROOKHURST-PALAIS,33.814272,-117.958786
124,BROOKHURST-BALL,33.818796,-117.958822
125,BROOKHURST-BROOKMORE,33.820529,-117.958783
126,BROOKHURST-NIOBE,33.82295,-117.958797
127,BROOKHURST-ORANGE,33.825561,-117.958779
128,BROOKHURST-BROADWAY,33.828419,-117.958809
129,BROOKHURST-LINCOLN,33.833162,-117.958827
130,BROOKHURST-CATALINA,33.836534,-117.958883
131,BROOKHURST-CRESCENT,33.839044,-117.958919
132,BROOKHURST-LA PALMA,33.847994,-117.959078
136,BROOKHURST-LA PALMA,33.848072,-117.959286
137,BROOKHURST-CRESCENT,33.839222,-117.959218
138,BROOKHURST-WOODLEY,33.835611,-117.959214
139,BROOKHURST-LINCOLN,33.831563,-117.959145
140,BROOKHURST-ORANGE,33.82463,-117.95914
141,BROOKHURST-STONEYBROOK,33.822264,-117.959146
142,BROOKHURST-COLCHESTER,33.820519,-117.959128
143,BROOKHURST-BALL,33.817336,-117.959138
144,BROOKHURST-CERRITOS,33.810194,-117.959047
146,BROOKHURST-CRESTWOOD,33.806003,-117.9591
153,CHAPMAN-SOMERSET,33.788964,-117.910856
158,DALE-LINCOLN,33.832696,-117.98467
159,DALE-CRESCENT,33.838794,-117.984972
160,DALE-TYLER,33.83396,-117.984886
177,EUCLID-ORD,33.792914,-117.94115
178,EUCLID-ORANGEWOOD,33.796171,-117.941187
179,EUCLID-KATELLA,33.803435,-117.941324
180,EUCLID-SALLIE,33.805153,-117.941305
181,EUCLID-CRIS,33.807998,-117.941342
182,EUCLID-CERRITOS,33.810823,-117.941297
183,EUCLID-PALAIS,33.814006,-117.941306
184,EUCLID-BALL,33.818623,-117.941313
185,EUCLID-CRONE,33.822031,-117.941317
186,EUCLID-ORANGE,33.825905,-117.94136
187,EUCLID-BROADWAY,33.829272,-117.941353
189,EUCLID-LINCOLN,33.832998,-117.941377
190,EUCLID-CRESCENT,33.840242,-117.941431
191,EUCLID-GLENOAKS,33.843226,-117.941525
193,EUCLID-LA PALMA,33.847444,-117.941554
194,EUCLID-ROMNEYA,33.85025,-117.941583
195,EUCLID-MEDICAL CENTER,33.852085,-117.941618
196,EUCLID-MEDICAL CENTER,33.852035,-117.941907
197,EUCLID-ROMNEYA,33.850232,-117.941915
199,EUCLID-LA PALMA,33.846324,-117.941839
201,EUCLID-GLENOAKS,33.842766,-117.941763
202,EUCLID-CRESCENT,33.840021,-117.941772
203,EUCLID-LINCOLN,33.831758,-117.941687
204,EUCLID-BROADWAY,33.828471,-117.94167
205,EUCLID-ORANGE,33.825348,-117.941556
206,EUCLID-CRONE,33.821331,-117.941626
207,EUCLID-BALL,33.817349,-117.941595
208,EUCLID-CHALET,33.81506,-117.94159
209,EUCLID-CERRITOS,33.810155,-117.941632
210,EUCLID-CRIS,33.808552,-117.941572
211,EUCLID-SALLIE,33.805127,-117.941601
212,HARBOR-CHAPMAN,33.789317,-117.914785
213,HARBOR-WILKEN,33.793355,-117.914883
214,HARBOR-ORANGEWOOD,33.797177,-117.91497
215,HARBOR-CONVENTION,33.800128,-117.915029
216,HARBOR-KATELLA,33.803834,-117.91514
218,HARBOR-EAST SHUTTLE AREA,33.809882,-117.915211
219,HARBOR-BALL,33.81853,-117.915088
220,HARBOR-VERMONT,33.821693,-117.915307
221,HARBOR-SOUTH,33.825217,-117.916484
222,HARBOR-WATER,33.82794,-117.917412
223,HARBOR-SANTA ANA,33.830195,-117.918117
224,HARBOR-BROADWAY,33.831744,-117.918628
225,HARBOR-LINCOLN,33.833637,-117.919061
227,HARBOR-SYCAMORE,33.838455,-117.920871
229,HARBOR-NORTH,33.843277,-117.922396
231,HARBOR-LA PALMA,33.847003,-117.923693
232,HARBOR-CARL KARCHER,33.850497,-117.924077
233,HARBOR-ROMNEYA,33.851037,-117.924361
234,HARBOR-LA PALMA,33.847411,-117.924011
236,HARBOR-NORTH,33.843079,-117.922613
238,HARBOR-SYCAMORE,33.838685,-117.921165
240,HARBOR-LINCOLN,33.833746,-117.919706
241,HARBOR-BROADWAY,33.831564,-117.918873
242,HARBOR-SANTA ANA,33.82994,-117.918368
243,HARBOR-WATER,33.827763,-117.917646
244,HARBOR-SOUTH,33.825101,-117.916742
245,HARBOR-VERMONT,33.821516,-117.915597
246,HARBOR-BALL,33.818745,-117.915445
247,HARBOR-EAST SHUTTLE AREA,33.809714,-117.915552
250,HARBOR-KATELLA,33.802842,-117.915513
251,HARBOR-CONVENTION,33.798961,-117.915392
252,HARBOR-ORANGEWOOD,33.795711,-117.915267
253,HARBOR-WILKEN,33.792524,-117.915193
262,KATELLA-EUCLID,33.80305,-117.940491
263,KATELLA-CARNELIAN,33.803016,-117.937765
264,KATELLA-9TH,33.803045,-117.933206
265,KATELLA-CASA VISTA,33.80312,-117.927215
266,KATELLA-WEST,33.803078,-117.92326
268,KATELLA-HARBOR,33.803135,-117.914791
269,KATELLA-CLEMENTINE,33.803147,-117.909599
270,KATELLA-HASTER,33.803082,-117.90549
271,KATELLA-LEWIS,33.803189,-117.897014
272,KATELLA-MARKET,33.803246,-117.893831
273,KATELLA-STATE COLLEGE,33.803194,-117.888712
274,KATELLA-HOWELL,33.805248,-117.883806
277,KATELLA-HOWELL,33.805501,-117.883719
278,KATELLA-STATE COLLEGE,33.803474,-117.888951
279,KATELLA-AUBURN,33.803432,-117.893823
280,KATELLA-LEWIS,33.803524,-117.898991
281,KATELLA-ANAHEIM,33.803492,-117.907166
282,KATELLA-CLEMENTINE,33.8035,-117.911366
283,KATELLA-HARBOR,33.803525,-117.915862
284,KATELLA-CONVENTION CENTER,33.803505,-117.919134
285,KATELLA-DISNEYLAND,33.80351,-117.92452
286,KATELLA-WALNUT,33.803444,-117.928811
287,KATELLA-9TH,33.803384,-117.932494
288,KATELLA-EUCLID,33.803295,-117.942339
289,KATELLA-HUMOR,33.803251,-117.945021
290,KATELLA-NUTWOOD,33.803263,-117.950394
291,KATELLA-DALLAS,33.80322,-117.954383
292,KATELLA-BROOKHURST,33.803315,-117.959435
293,KNOTT-THORNTON,33.814347,-118.01068
294,KNOTT-BALL,33.817865,-118.010686
295,KNOTT-ROME,33.820319,-118.010713
296,KNOTT-ORANGE,33.824903,-118.010756
297,KNOTT-DANBROOK,33.82801,-118.010803
298,KNOTT-DEL MONTE,33.82989,-118.01085
299,KNOTT-LINCOLN,33.831436,-118.011116
300,KNOTT-DEL MONTE,33.829303,-118.011099
301,KNOTT-OLINDA,33.827157,-118.011108
302,KNOTT-ORANGE,33.824192,-118.011045
303,KNOTT-SAVANNA,33.819584,-118.010998
304,KNOTT-BALL,33.817545,-118.010969
305,KNOTT-THORNTON,33.813539,-118.010881
306,KRAEMER-FRONTERA,33.846138,-117.854274
308,KRAEMER-CORONADO,33.854961,-117.858485
309,KRAEMER-MIRALOMA,33.858733,-117.85985
310,KRAEMER-LA JOLLA,33.861839,-117.861087
311,KRAEMER-ORANGETHORPE,33.865397,-117.862447
314,KRAEMER-ORANGETHORPE,33.864623,-117.862436
315,KRAEMER-LA JOLLA,33.861281,-117.861162
316,KRAEMER-MIRALOMA,33.857708,-117.859874
317,KRAEMER-CORONADO,33.854199,-117.858587
318,KRAEMER-LA PALMA,33.851435,-117.8576
319,KRAEMER-FRONTERA,33.845911,-117.854461
321,LA PALMA-MAGNOLIA,33.846698,-117.975795
322,LA PALMA-MAYFLOWER,33.846717,-117.972285
323,LA PALMA-GILBERT,33.846749,-117.967532
324,LA PALMA-BROOKHURST,33.846915,-117.95874
325,LA PALMA-FAIRVIEW,33.846893,-117.951985
326,LA PALMA-FAIRVIEW,33.846944,-117.94971
327,LA PALMA-ONONDAGA,33.846939,-117.946768
328,LA PALMA-EUCLID,33.846956,-117.941252
329,LA PALMA-LAGUNA,33.847015,-117.935275
330,LA PALMA-WEST,33.847029,-117.931579
331,LA PALMA-CITRON,33.84702,-117.927353
332,LA PALMA-HARBOR,33.847085,-117.924123
333,LA PALMA-LEMON,33.847118,-117.91941
334,LA PALMA-CLAUDINA,33.847135,-117.91693
335,LA PALMA-OLIVE,33.847171,-117.913347
336,LA PALMA-PAULINE,33.84718,-117.910858
338,LA PALMA-EAST,33.847146,-117.905145
339,LA PALMA-BUTTONWOOD,33.847173,-117.900785
340,LA PALMA-ANNA,33.847133,-117.897401
341,LA PALMA-BAXTER,33.847116,-117.893261
342,LA PALMA-STATE COLLEGE,33.847131,-117.889905
343,LA PALMA-WHITTIER,33.847176,-117.884773
344,LA PALMA-SUNKIST,33.847122,-117.879987
345,LA PALMA-CHANTILLY,33.847197,-117.875268
346,LA PALMA-BLUE GUM,33.848222,-117.868315
347,LA PALMA-RED GUM,33.849373,-117.863682
348,LA PALMA-KRAEMER,33.85111,-117.856826
350,LA PALMA-SHEPARD,33.852408,-117.851604
352,LA PALMA-MILLER,33.853715,-117.846581
353,LA PALMA-GROVE,33.85468,-117.842702
355,LA PALMA-TUSTIN,33.855366,-117.836946
356,LA PALMA-HAWK,33.855748,-117.833633
357,LA PALMA-VAN BUREN,33.858103,-117.830843
358,LA PALMA-RICHFIELD,33.859278,-117.82618
359,LA PALMA-FEE ANA,33.859249,-117.823004
360,LA PALMA-LAKEVIEW,33.859255,-117.817776
361,LA PALMA-MANASSERO,33.859309,-117.81187
362,LA PALMA-KELLOGG,33.859327,-117.806247
363,LA PALMA-BRASHER,33.859365,-117.799185
364,LA PALMA-WESCOM CORPORATE CENTER,33.859624,-117.793622
365,LA PALMA-IMPERIAL,33.859522,-117.789859
366,LA PALMA-EMOGENE,33.868194,-117.771306
367,LA PALMA-POTOMAC,33.870271,-117.767963
369,LA PALMA-LYNWOOD,33.872448,-117.760085
370,LA PALMA-YORBA LINDA,33.874589,-117.751343
371,LA PALMA-JENIFER,33.873536,-117.756151
373,LA PALMA-MARK,33.871111,-117.766425
374,LA PALMA-POTOMAC,33.870083,-117.769725
375,LA PALMA-EMOGENE,33.868436,-117.771868
376,LA PALMA-HONDO,33.863329,-117.776431
377,LA PALMA-ENT 5815 FRIENDLY VILLAGE,33.859642,-117.784679
378,LA PALMA-IMPERIAL,33.859864,-117.791281
379,LA PALMA-WESCOM CORPORATE CENTER,33.860087,-117.794719
380,LA PALMA-BRASHER,33.859623,-117.79947
381,LA PALMA-KELLOGG,33.859589,-117.807043
382,LA PALMA-MANASSERO,33.85957,-117.812082
383,LA PALMA-LAKEVIEW,33.859588,-117.818984
384,LA PALMA-FEE ANA,33.859501,-117.823097
385,LA PALMA-RICHFIELD,33.859488,-117.826513
386,LA PALMA-VAN BUREN,33.858162,-117.831183
387,LA PALMA-HAWK,33.856265,-117.83323
388,LA PALMA-TUSTIN,33.855629,-117.837854
389,LA PALMA-FOUNTAIN,33.854623,-117.843916
390,LA PALMA-MILLER,33.853793,-117.847346
391,LA PALMA-OCEAN,33.853352,-117.848946
393,LA PALMA-KRAEMER,33.851056,-117.858061
394,LA PALMA-ARMANDO,33.850616,-117.859795
395,LA PALMA-RED GUM,33.849521,-117.86409
396,LA PALMA-BLUE GUM,33.848652,-117.867362
397,LA PALMA-CHANTILLY,33.84738,-117.874755
398,LA PALMA-MIRALOMA,33.847367,-117.880176
399,LA PALMA-PARADISE,33.847367,-117.883299
400,LA PALMA-WHITTIER,33.847356,-117.885848
402,LA PALMA-STATE COLLEGE,33.847306,-117.890266
403,LA PALMA-BAXTER,33.847387,-117.893912
404,LA PALMA-ACACIA,33.847386,-117.897518
405,LA PALMA-LIBERTY,33.847353,-117.900683
406,LA PALMA-EAST,33.847368,-117.9062
407,LA PALMA-PAULINE,33.847374,-117.910739
408,LA PALMA-OLIVE,33.847339,-117.914187
409,LA PALMA-ANAHEIM,33.847327,-117.917385
410,LEMON-LA PALMA,33.847719,-117.91979
411,LA PALMA-LEMON,33.847384,-117.920365
412,LA PALMA-HARBOR,33.847247,-117.923741
413,LA PALMA-CITRON,33.847278,-117.927612
414,LA PALMA-WEST,33.847249,-117.932598
415,LA PALMA-LIDO,33.847226,-117.934729
416,LA PALMA-ARBOR,33.8472,-117.938855
417,LA PALMA-EUCLID,33.84718,-117.942198
418,LA PALMA-ONONDAGA,33.847161,-117.94642
419,LA PALMA-ANAHEIM SHORES,33.8471,-117.952289
420,LA PALMA-BROOKHURST,33.847078,-117.958264
421,LA PALMA-GILBERT,33.846987,-117.968206
422,LA PALMA-MAYFLOWER,33.846955,-117.972332
423,LA PALMA-MAGNOLIA,33.846919,-117.976962
424,LA PALMA-WOODLAND,33.846903,-117.97967
428,LEMON-COMMERCIAL,33.853019,-117.919771
429,LEMON-ORANGEFAIR,33.856457,-117.919777
430,LEMON-ORANGETHORPE,33.859238,-117.919824
431,LEMON-FREEDOM,33.862154,-117.919801
432,LEMON-COMMERCIAL,33.852299,-117.920001
433,LEMON-CARL KARCHER,33.850139,-117.919969
445,LINCOLN-KNOTT,33.831746,-118.009703
446,LINCOLN-WESTCHESTER,33.831812,-118.005034
447,LINCOLN-WESTERN,33.831817,-118.001996
448,LINCOLN-GRAND,33.831882,-117.997694
449,LINCOLN-BEACH,33.831882,-117.99295
450,LINCOLN-BEL AIR,33.831959,-117.989295
451,LINCOLN-DALE,33.831946,-117.984095
452,LINCOLN-STINSON,33.83208,-117.979197
453,LINCOLN-MAGNOLIA,33.832102,-117.97556
454,LINCOLN-GAIN,33.832056,-117.972733
455,LINCOLN-GILBERT,33.83212,-117.96812
457,LINCOLN-BROOKHURST,33.832391,-117.95834
458,LINCOLN-EMPIRE,33.832294,-117.954344
459,LINCOLN-MULLER,33.8323,-117.949545
460,LINCOLN-CRESCENT,33.832312,-117.946625
461,LINCOLN-EUCLID,33.832388,-117.940619
462,LINCOLN-LOARA,33.832533,-117.936825
465,LINCOLN-WEST,33.832574,-117.926795
467,LINCOLN-CITRON,33.833218,-117.923484
468,LINCOLN-HARBOR,33.834194,-117.919016
469,LINCOLN-CLEMENTINE,33.835175,-117.917278
470,LINCOLN-ANAHEIM,33.835943,-117.915354
471,LINCOLN-CLAUDINA,33.836884,-117.912555
472,LINCOLN-OLIVE,33.837241,-117.910034
473,LINCOLN-EAST,33.838183,-117.901889
474,LINCOLN-LA PLAZA,33.83892,-117.898741
475,LINCOLN-EVERGREEN,33.839898,-117.894396
476,LINCOLN-STATE COLLEGE,33.839654,-117.888219
477,LINCOLN-PEREGRINE,33.838985,-117.883714
478,LINCOLN-SUNKIST,33.838365,-117.880059
479,LINCOLN-RIO VISTA,33.836918,-117.871407
480,LINCOLN-KINGSLEY,33.836338,-117.867501
481,LINCOLN-KINGSLEY,33.836473,-117.867019
483,LINCOLN-RIO VISTA,33.837146,-117.871511
484,LINCOLN-SUNKIST,33.83859,-117.880061
485,LINCOLN-PEREGRINE,33.839275,-117.884253
486,LINCOLN-STATE COLLEGE,33.840144,-117.889658
487,LINCOLN-EVERGREEN,33.840046,-117.89457
488,LINCOLN-LA PLAZA,33.83906,-117.898905
489,LINCOLN-EAST,33.838135,-117.903205
490,LINCOLN-OLIVE,33.837562,-117.911291
491,LINCOLN-ANAHEIM,33.837163,-117.913097
492,LINCOLN-ANAHEIM,33.836539,-117.914926
493,LINCOLN-LEMON,33.835837,-117.916852
494,LINCOLN-HARBOR,33.834413,-117.919224
496,LINCOLN-CITRON,33.833296,-117.923756
497,LINCOLN-WEST,33.832814,-117.927343
500,LINCOLN-LOARA,33.832684,-117.937447
501,LINCOLN-EUCLID,33.832589,-117.942026
502,LINCOLN-CRESCENT,33.832597,-117.947892
503,LINCOLN-MULLER,33.832643,-117.9506
504,LINCOLN-ALADDIN,33.83269,-117.954404
505,LINCOLN-BROOKHURST,33.832678,-117.960127
507,LINCOLN-GILBERT,33.832523,-117.968718
508,LINCOLN-GAIN,33.832466,-117.972891
509,LINCOLN-MAGNOLIA,33.832383,-117.976763
510,LINCOLN-LA REINA,33.832273,-117.979945
511,LINCOLN-DALE,33.83223,-117.985197
512,LINCOLN-BEL AIR,33.832185,-117.988835
513,LINCOLN-BEACH,33.832194,-117.99431
514,LINCOLN-GRAND,33.832161,-117.998409
515,LINCOLN-WESTERN,33.832096,-118.002665
516,LINCOLN-WESTCHESTER,33.832081,-118.005288
517,MAGNOLIA-WINSTON,33.814376,-117.975736
518,MAGNOLIA-BALL,33.817322,-117.975723
519,MAGNOLIA-STONYBROOK,33.821807,-117.975763
520,MAGNOLIA-ORANGE,33.824712,-117.975794
521,MAGNOLIA-BROADWAY,33.828927,-117.975835
522,MAGNOLIA-LINCOLN,33.832564,-117.975904
523,MAGNOLIA-MADISON,33.836967,-117.97593
524,MAGNOLIA-CRESCENT,33.839138,-117.975935
525,MAGNOLIA-GREENLEAF,33.842634,-117.975972
526,MAGNOLIA-LA PALMA,33.846525,-117.976013
527,MAGNOLIA-WOODLAND,33.849726,-117.976053
530,MAGNOLIA-WOODLAND,33.849607,-117.976334
531,MAGNOLIA-LA PALMA,33.846419,-117.97631
532,MAGNOLIA-GREENLEAF,33.842072,-117.97626
533,MAGNOLIA-CRESCENT,33.839791,-117.976251
534,MAGNOLIA-MADISON,33.836925,-117.976188
535,MAGNOLIA-LINCOLN,33.83244,-117.976184
536,MAGNOLIA-BROADWAY,33.828187,-117.976123
537,MAGNOLIA-ORANGE,33.824469,-117.976016
538,MAGNOLIA-STONYBROOK,33.821914,-117.975966
539,MAGNOLIA-BALL,33.817236,-117.976014
540,MAGNOLIA-WINSTON,33.813609,-117.975975
545,MILLER-MIRALOMA,33.861057,-117.84947
546,MILLER-ENT 1371 DATATECH,33.863656,-117.850407
549,MILLER-ENT 1371 DATATECH,33.863626,-117.850601
562,ORANGETHORPE-LEMON,33.859344,-117.919487
563,ORANGETHORPE-ENT 400 RSI HOME,33.859369,-117.913722
564,ORANGETHORPE-ORANGETHORPE PARK,33.859407,-117.909829
565,ORANGETHORPE-STATE COLLEGE,33.859572,-117.88897
567,ORANGETHORPE-KRAEMER,33.865017,-117.861897
569,ORANGETHORPE-MILLER,33.867561,-117.851641
570,ORANGETHORPE-CHAPMAN,33.868336,-117.848256
571,ORANGETHORPE-TRAUB,33.868552,-117.846018
572,ORANGETHORPE-DEL CERRO,33.868116,-117.843395
573,ORANGETHORPE-LAKEVIEW,33.866608,-117.818096
574,ORANGETHORPE-GLENVIEW,33.866187,-117.814399
575,ORANGETHORPE-KELLOGG,33.864572,-117.803956
577,ORANGETHORPE-CONCERTO,33.863649,-117.79856
578,ORANGETHORPE-WILLOW WOODS,33.863124,-117.795487
580,ORANGETHORPE-IMPERIAL,33.862727,-117.790716
582,ORANGETHORPE-WILLOW WOODS,33.8633,-117.79572
583,ORANGETHORPE-CONCERTO,33.86388,-117.798811
585,ORANGETHORPE-KELLOGG,33.864879,-117.804666
586,ORANGETHORPE-GLENVIEW,33.866353,-117.813815
587,ORANGETHORPE-CROWTHER,33.867519,-117.852895
589,ORANGETHORPE-THAMES,33.866706,-117.856044
590,ORANGETHORPE-KRAEMER,33.864966,-117.863322
591,ORANGETHORPE-COMMUNITY,33.864144,-117.866911
592,ORANGETHORPE-RAYMOND,33.859734,-117.907568
593,ORANGETHORPE-ORANGETHORPE PARK,33.859719,-117.910329
594,ORANGETHORPE-ENT 301 EMPI,33.859667,-117.915316
617,ROOSEVELT-SANTA ANA CANYON,33.866912,-117.746456
630,SANTA ANA CANYON-WEIR CANYON,33.867675,-117.743514
643,STATE COLLEGE-ORANGEWOOD,33.797044,-117.888999
644,STATE COLLEGE-GENE AUTRY,33.799133,-117.88907
645,STATE COLLEGE-KATELLA,33.803759,-117.889035
646,STATE COLLEGE-HOWELL,33.80663,-117.889109
647,STATE COLLEGE-CERRITOS,33.810942,-117.889114
648,STATE COLLEGE-WINSTON,33.81469,-117.889139
649,STATE COLLEGE-BALL,33.818494,-117.889158
651,STATE COLLEGE-TURIN,33.822438,-117.889153
652,STATE COLLEGE-WAGNER,33.825879,-117.889155
653,STATE COLLEGE-VERMONT,33.828198,-117.889146
655,STATE COLLEGE-SOUTH,33.833279,-117.889111
657,STATE COLLEGE-WESTPORT,33.837555,-117.889109
658,STATE COLLEGE-LINCOLN,33.840434,-117.889107
659,STATE COLLEGE-UNDERHILL,33.842474,-117.889096
660,STATE COLLEGE-REDWOOD,33.844726,-117.889085
661,STATE COLLEGE-LA PALMA,33.84766,-117.889088
662,STATE COLLEGE-PLACENTIA,33.851141,-117.88914
663,STATE COLLEGE-VIA BURTON,33.856872,-117.889258
664,STATE COLLEGE-ORANGETHORPE,33.858966,-117.889275
665,STATE COLLEGE-VIA BURTON,33.85714,-117.889524
666,STATE COLLEGE-ROMNEYA,33.850515,-117.889446
667,STATE COLLEGE-LA PALMA,33.846793,-117.889388
668,STATE COLLEGE-REDWOOD,33.844556,-117.889379
669,STATE COLLEGE-UNDERHILL,33.842762,-117.889392
670,STATE COLLEGE-LINCOLN,33.839529,-117.889386
671,STATE COLLEGE-SANTA ANA,33.8371,-117.889455
672,STATE COLLEGE-CHELSEA,33.834047,-117.889449
673,STATE COLLEGE-SOUTH,33.831388,-117.889414
675,STATE COLLEGE-VERMONT,33.827459,-117.889453
676,STATE COLLEGE-CORTNEY,33.823706,-117.889463
677,STATE COLLEGE-CLIFPARK,33.820532,-117.889477
678,STATE COLLEGE-BALL,33.817707,-117.889456
679,STATE COLLEGE-WINSTON,33.81415,-117.889441
680,STATE COLLEGE-CERRITOS,33.81005,-117.889437
681,STATE COLLEGE-HOWELL,33.806711,-117.889423
682,STATE COLLEGE-KATELLA,33.802539,-117.88941
683,STATE COLLEGE-GENE AUTRY,33.799929,-117.889381
684,STATE COLLEGE-ORANGEWOOD,33.79706,-117.889446
685,TUSTIN-SANTA ANA CANYON,33.843168,-117.832926
686,TUSTIN-VALLEY FORGE,33.845889,-117.833934
687,TUSTIN-LA PALMA,33.855971,-117.837099
688,TUSTIN-JEFFERSON,33.858492,-117.837715
689,TUSTIN-MIRALOMA,33.863043,-117.842018
690,TUSTIN-MIRALOMA,33.86202,-117.841962
691,TUSTIN-ENTERPRISE,33.859851,-117.839749
692,TUSTIN-LA PALMA,33.856312,-117.837524
694,TUSTIN-RIVERDALE,33.846586,-117.834701
695,TUSTIN-SANTA ANA CANYON,33.843057,-117.833221
717,WEIR CANYON-LA PALMA,33.874703,-117.750518
721,LA PALMA-PACIFIC CENTER,33.855362,-117.839009
733,SOUTH-JERSEY,33.858318,-118.085765
734,SOUTH-ELAINE,33.858413,-118.076434
735,SOUTH-NORWALK,33.858405,-118.072665
736,SOUTH-NORWALK,33.858607,-118.072574
737,SOUTH-ELAINE,33.858648,-118.07693
738,SOUTH-JERSEY,33.858512,-118.085618
740,ARTESIA-ROSTRATA,33.873332,-118.005605
741,ARTESIA-WESTERN,33.873347,-118.002222
742,ARTESIA-BEACH,33.873381,-117.99897
743,ARTESIA-BEACH,33.873553,-117.999471
744,ARTESIA-WESTERN,33.873538,-118.002509
745,ARTESIA-BOYTROIDES,33.873543,-118.006466
746,BALL-VALLEY VIEW,33.816965,-118.027239
747,BALL-JUANITA,33.816989,-118.023581
748,BALL-HOLDER,33.817058,-118.019139
749,BALL-YOSEMITE,33.817295,-118.016183
750,BEACH-COMMONWEALTH,33.870228,-117.99808
751,BEACH-STANTON,33.83737,-117.994432
752,BEACH-CRESCENT,33.840148,-117.995634
753,BEACH-ENT KNOTTS,33.842995,-117.996904
754,BEACH-LA PALMA,33.847109,-117.997771
755,BEACH-EL CAPITAN,33.851674,-117.99779
756,BEACH-ORANGETHORPE,33.859589,-117.99794
758,BEACH-PINCHOT,33.863945,-117.998039
760,BEACH-AUTO CENTER DRIVE,33.867982,-117.998016
761,BEACH-ARTESIA,33.873839,-117.998127
762,BEACH-FRANKLIN,33.87713,-117.998159
763,BEACH-CASCADE,33.882318,-117.997169
764,BEACH-MALVERN,33.884806,-117.995069
765,BEACH-CAMERON,33.887622,-117.993168
767,BEACH-DURANGO,33.892878,-117.989495
768,BEACH-DURANGO,33.892584,-117.990165
769,BEACH-DURANGO,33.89075,-117.991338
770,BEACH-DURANGO,33.888254,-117.993143
771,BEACH-LA MIRADA,33.884014,-117.99604
772,BEACH-STAGE,33.882193,-117.997833
773,BEACH-FRANKLIN,33.876965,-117.998471
774,BEACH-ARTESIA,33.873773,-117.998461
775,BEACH-COMMONWEALTH,33.869457,-117.998374
776,BEACH-AUTO CENTER DRIVE,33.867309,-117.998395
778,BEACH-10TH,33.863084,-117.998338
780,BEACH-ORANGETHORPE,33.859619,-117.998298
782,BEACH-EL CAPITAN,33.851246,-117.998209
783,BEACH-LA PALMA,33.847012,-117.998177
784,BEACH-ENT KNOTTS,33.842389,-117.997093
785,BEACH-CRESCENT,33.83968,-117.995882
786,BEACH-STANTON,33.836928,-117.994638
789,COMMONWEALTH-BEACH,33.869725,-117.997279
790,COMMONWEALTH-STANTON,33.869769,-117.993494
792,COMMONWEALTH-INDIANA,33.869791,-117.989192
794,COMMONWEALTH-DALE,33.870039,-117.985741
795,COMMONWEALTH-INDIANA,33.870011,-117.989964
797,COMMONWEALTH-MARSHALL,33.869963,-117.994599
800,CRESCENT-STANTON,33.839277,-117.993104
801,CRESCENT-LOCUST,33.839308,-117.990489
802,CRESCENT-DALE,33.83954,-117.985455
803,CRESCENT-MERCURY,33.83951,-117.989153
804,CRESCENT-STANTON,33.839535,-117.99329
808,KNOTT-LINCOLN,33.832374,-118.010832
809,KNOTT-MONROE,33.834773,-118.010851
810,KNOTT-CRESCENT,33.839716,-118.010967
811,KNOTT-HOLDER,33.843635,-118.011007
812,KNOTT-LA PALMA,33.846888,-118.01104
813,KNOTT-THELMA,33.85059,-118.011052
814,KNOTT-EL VERANO,33.852657,-118.011068
826,KNOTT-ORANGETHORPE,33.858358,-118.011374
827,KNOTT-BERRY,33.852194,-118.011338
828,KNOTT-THELMA,33.850473,-118.011343
829,KNOTT-LA PALMA,33.847409,-118.011301
830,KNOTT-HOLDER,33.843444,-118.011266
831,KNOTT-SANTA MARTA,33.841139,-118.011223
832,KNOTT-CRESCENT,33.83894,-118.011215
833,KNOTT-YOUNGER,33.834516,-118.011158
834,KNOTT-MOUNT WATERMAN,33.821943,-118.010973
835,LA PALMA-VALLEY VIEW,33.846285,-118.028007
836,LA PALMA-SAN RAFAEL,33.846326,-118.023769
837,LA PALMA-SAN MARINO,33.846364,-118.01878
838,LA PALMA-SAN HILARIO,33.846433,-118.013884
839,LA PALMA-KNOTT,33.846437,-118.01065
840,LA PALMA-EL MONTE,33.846483,-118.007074
841,LA PALMA-WESTERN,33.846544,-118.001788
842,LA PALMA-BEACH,33.846507,-117.997448
843,LA PALMA-STANTON,33.846511,-117.993255
844,LA PALMA-BUENA PARK DOWNTOWN,33.846524,-117.990317
845,LA PALMA-DALE,33.846577,-117.985873
847,LA PALMA-WOODLAND,33.846711,-117.978652
849,LA PALMA-DALE,33.84685,-117.984669
850,LA PALMA-BUENA PARK DOWNTOWN,33.846803,-117.990432
851,LA PALMA-STANTON,33.846771,-117.99415
852,LA PALMA-BEACH,33.846756,-117.998491
853,LA PALMA-WESTERN,33.846701,-118.001998
854,LA PALMA-EL MONTE,33.846629,-118.007173
855,LA PALMA-KNOTT,33.846612,-118.011673
857,LA PALMA-SAN MARINO,33.846554,-118.019585
858,LA PALMA-SAN RAFAEL,33.846516,-118.024615
859,LINCOLN-VALLEY VIEW,33.83162,-118.02781
